date,Tmax,Tmin,RH_mean,VPD_mean,VPD_max
2017-04-29,23.4,15.3,79.5625,0.47176843654119427,1.03612690251301
2017-04-30,23.4,15.4,80.16666667,0.4589326323447618,1.0073455996654264
2017-05-01,23.8,18.1,74.5,0.6407240827785485,1.1203480359083924
2017-05-02,22.6,15.4,77.5,0.5053435150660228,0.9871849977305186
2017-05-03,22.7,14.0,74.77272727,0.5496349772740305,1.1035446506401803
2017-05-04,23.2,13.2,72.0625,0.6091885895666855,1.33649336437599
2017-05-05,23.2,11.3,77.0625,0.47970628058568354,1.2227492482588846
2017-05-06,24.7,13.2,74.5625,0.588762210601508,1.3068761626688261
2017-05-07,25.3,14.9,73.69767442,0.6469353704141505,1.3866758640057775
2017-05-08,23.9,13.7,73.60714286,0.5982998858315924,1.2457427647818755
2017-05-09,24.6,12.4,77.2,0.5167700118310035,1.2681633451042427
2017-05-10,29.6,15.4,74.03703704,0.7654457153505598,2.2392080910648295
2017-05-11,28.4,18.2,76.84615385,0.6898632332710348,1.7409886724379455
2017-05-12,27.6,14.9,72.42424242,0.7427778483374057,1.661751882131537
2017-05-13,25.2,14.8,79.5,0.5011454365222496,1.2181706523079616
2017-05-14,24.8,15.1,83.375,0.40287292899561944,1.126884678952691
2017-05-15,23.6,18.2,80.63043478,0.48454040485572936,1.1069487401292066
2017-05-16,24.1,14.8,76.83333333,0.542723886795005,1.1707310722938324
2017-05-17,23.4,13.8,79.77083333,0.4507164430067758,1.1224708110557609
2017-05-18,24.1,13.8,73.27083333,0.6120777567588784,1.410881035841285
2017-05-19,21.4,15.1,76.54166667,0.5002638550280729,0.9685328274193816
2017-05-20,22.4,14.4,76.5625,0.5097256458356905,1.1378146101907696
2017-05-21,21.7,16.2,77.10416667,0.5080144813820044,0.9605088978615097
2017-05-22,22.7,14.9,78.91666667,0.46944778954899813,0.9931901855761622
2017-05-23,22.0,14.6,80.83333333,0.4126443008179783,0.8460579815073841
2017-05-24,23.7,13.2,78.68181818,0.47412554086545455,1.1722429498746374
2017-05-25,23.6,12.3,79.3125,0.4492884774915582,1.1360789701326068
2017-05-26,22.3,13.2,81.3125,0.39338526231782933,0.8885793025020906
2017-05-27,21.7,12.8,81.79166667,0.37092724955825895,0.8826297980349007
2017-05-28,19.8,16.8,83.20833333,0.35453874161870513,0.6004669448676037
2017-05-29,19.8,16.3,87.0,0.2705892084152739,0.53118229738288
2017-05-30,19.6,16.5,85.25,0.3066658935220756,0.5702514432456133
2017-05-31,20.9,16.3,84.3125,0.33925730192216363,0.69209561249434
2017-06-01,20.8,16.6,80.52083333,0.4232597400955327,0.7861172243429174
2017-06-02,19.5,16.7,79.39583333,0.42939860218884185,0.657395229284331
2017-06-03,21.6,14.0,76.79166667,0.4849099947432516,1.0320610904143777
2017-06-04,21.1,13.3,77.35416667,0.4562841550517709,0.9508826470858258
2017-06-05,21.2,14.3,78.29166667,0.4502000544229623,0.8812028722316035
2017-06-06,21.2,16.3,78.875,0.4617022055493938,0.8560256473107006
2017-06-07,19.0,15.6,91.8125,0.1625112638182269,0.48342653125481566
2017-06-08,20.9,16.7,86.08333333,0.30428550592035286,0.6179425111556607
2017-06-09,20.2,16.5,84.4375,0.3302800998026101,0.5681730474007843
2017-06-10,19.8,16.2,82.125,0.37100754582932893,0.6697515923523272
2017-06-11,20.6,16.1,81.77083333,0.3879609231923946,0.7522312167528666
2017-06-12,20.1,15.0,81.85416667,0.36819178384103335,0.7058385386970332
2017-06-13,20.9,12.2,77.45833333,0.4387665837509165,0.9392726169566042
2017-06-14,20.4,11.6,83.60416667,0.3084717211336414,0.6950750190291601
2017-06-15,19.8,15.4,83.35416667,0.3378479994166199,0.6466567098574193
2017-06-16,20.2,15.4,81.1875,0.3872693752570844,0.7102163092509807
2017-06-17,20.1,14.3,78.29166667,0.43229856355587826,0.8705341977263408
2017-06-18,21.9,16.1,77.97916667,0.49082148302522266,1.156257891480129
2017-06-19,20.1,16.1,85.47916667,0.3036835078752227,0.7058385386970332
2017-06-20,21.3,11.3,81.16666667,0.36464413901273995,0.9119537932477756
2017-06-21,20.4,16.2,80.125,0.4211965193732776,0.7430112272380677
2017-06-22,20.7,16.4,81.6744186,0.39462398470060145,0.7812940388781123
2017-06-23,20.5,14.3,80.95833333,0.3847973534296749,0.7476087969428136
2017-06-24,18.4,11.9,86.0625,0.2445903710887456,0.42329496127365596
2017-06-25,20.1,10.1,87.95833333,0.21608834969751345,0.6587826361172309
2017-06-26,22.2,9.8,84.9375,0.292810156352999,1.0170067905782212
2017-06-27,20.8,10.4,85.22916667,0.2745812185469976,0.7124187345607691
2017-06-28,19.8,16.2,85.95833333,0.2914441561169334,0.6697515923523272
2017-06-29,18.7,16.1,86.72916667,0.264523222642711,0.47445243561664563
2017-06-30,20.1,14.8,86.89583333,0.26446217582431264,0.7058385386970332
2017-07-01,19.5,14.9,87.6875,0.24386618541925853,0.5440512242353084
2017-07-02,18.2,15.6,90.60416667,0.18145399035393295,0.31351317016319546
2017-07-03,18.4,14.8,93.14583333,0.13022869839854678,0.35980071708260775
2017-07-04,18.2,15.1,87.25,0.24266081831035669,0.4389184382284735
2017-07-05,17.4,14.6,87.08333333,0.23568522227032518,0.39747943778042705
2017-07-06,20.3,15.3,81.1875,0.3875961228295308,0.7622589879289342
2017-07-07,20.1,15.2,78.89583333,0.4305486358332036,0.8234782951465385
2017-07-08,19.6,16.0,79.4375,0.4214585053721791,0.7071117896245606
2017-07-09,18.9,15.4,79.60416667,0.40113338449076785,0.6551165524395681
2017-07-10,20.3,14.8,77.29166667,0.46161169193109464,0.8099001746744926
2017-07-11,20.2,12.1,76.8125,0.43815411060163023,0.7812379401760785
2017-07-12,18.6,15.8,78.875,0.4159872888439782,0.6215143451960936
2017-07-13,18.4,15.7,78.29166667,0.42333536289246076,0.6137776938468014
2017-07-14,19.3,15.6,77.14583333,0.4583638062330502,0.6940460186493623
2017-07-15,20.4,15.4,77.5,0.4664893744503409,0.9347560600736979
2017-07-16,17.9,14.9,84.39583333,0.2922227602039771,0.4307199159924019
2017-07-17,18.2,14.2,85.9375,0.2608283792470316,0.5643237062937517
2017-07-18,19.1,14.7,80.47916667,0.3790776041637043,0.6854532865418576
2017-07-19,17.9,14.3,83.04166667,0.3121216149519235,0.5537827491330882
2017-07-20,17.4,14.3,84.66666667,0.2773333198873946,0.45710135344749114
2017-07-21,19.7,14.1,80.33333333,0.3839146530721187,0.8262750135836788
2017-07-22,19.7,9.6,81.25531915,0.3271548330625247,0.6885625113197326
2017-07-23,19.4,11.8,79.6875,0.3693832985053711,0.7659625407137833
2017-07-24,18.8,10.9,84.22916667,0.2739503036647206,0.6293362040389526
2017-07-25,18.2,14.0,85.58333333,0.2658932626734758,0.543422828282872
2017-07-26,18.7,15.2,81.73913043,0.3546289031076315,0.5607165148196722
2017-07-27,18.0,14.6,83.82222222,0.30138484812522415,0.5366371926917262
2017-07-28,16.8,14.6,86.41666667,0.24281757338804222,0.42092725279200677
2017-07-29,19.4,14.3,81.70833333,0.35511669797198264,0.6983776106508026
2017-07-30,19.9,10.4,78.14583333,0.39174832415780636,0.8365844749756293
2017-07-31,19.9,10.6,80.95833333,0.34294628826180906,0.8133460173374173
2017-08-01,20.6,13.2,76.20833333,0.46917535856997983,0.9948864479634687
2017-08-02,19.9,15.0,75.2173913,0.49926944306238896,0.9062998478902651
2017-08-03,19.8,15.3,75.18181818,0.5023264707513062,0.8314157698166819
2017-08-04,19.2,15.2,76.5,0.4644058227445522,0.7342371690514847
2017-08-05,18.0,14.6,79.58333333,0.380353474206349,0.6191967607981457
2017-08-06,18.7,14.3,79.35416667,0.3908871413574735,0.6685466138234554
2017-08-07,18.9,11.6,78.41666667,0.3830737003335134,0.742465426098177
2017-08-08,19.4,14.5,77.89583333,0.431478876863018,0.8110191607557706
2017-08-09,19.8,15.1,75.04166667,0.5023918644450778,0.8776055348064976
2017-08-10,19.9,15.1,76.85416667,0.46756923040789244,0.8598229326138412
2017-08-11,19.2,14.3,84.125,0.3059870578230559,0.6452387243179716
2017-08-12,19.3,13.6,88.52083333,0.2178996347112847,0.5821031124155942
2017-08-13,19.0,14.3,82.14583333,0.34167405067614176,0.6811919304045131
2017-08-14,18.8,14.4,80.02083333,0.38067318008963924,0.6944399492843613
2017-08-15,19.0,14.5,76.66666667,0.44900478920271336,0.7251397968822234
2017-08-16,18.4,14.3,77.41666667,0.4230387626443204,0.7407661822288981
2017-08-17,19.0,14.4,77.08333333,0.4397673687563999,0.8130355298376446
2017-08-18,19.6,14.3,77.77083333,0.43469132242554975,0.7983520205438586
2017-08-19,19.4,14.8,76.875,0.4551396050465648,0.8110191607557706
2017-08-20,18.7,11.6,77.75,0.39188900810320737,0.7116786534249684
2017-08-21,19.0,14.2,76.89583333,0.4409273902709878,0.7910615965987893
2017-08-22,19.9,9.8,79.41666667,0.36385650170510786,0.8133460173374173
2017-08-23,20.2,10.9,79.85416667,0.3698172085055942,0.8285856941261439
2017-08-24,20.2,15.0,78.47916667,0.4382431404838367,0.8759334480762093
2017-08-25,19.4,15.3,78.83333333,0.4224226267250244,0.7659625407137833
2017-08-26,19.5,14.6,77.5,0.441990279199558,0.8160768363529626
2017-08-27,19.0,14.8,79.08333333,0.4058779658278371,0.7031658636433682
2017-08-28,18.9,14.6,79.0,0.4037926433371557,0.7206282076835246
2017-08-29,19.0,14.8,78.33333333,0.4204313590225319,0.7251397968822234
2017-08-30,19.6,14.4,76.58333333,0.45915191741406036,0.8439721360035076
2017-08-31,19.8,15.1,77.77083333,0.44745585936133025,0.8314157698166819
2017-09-01,20.3,15.6,76.85416667,0.48078603792511654,0.9051825481656095
2017-09-02,20.3,15.4,79.8125,0.41705569673954845,0.8337207680472719
2017-09-03,19.7,15.3,80.39583333,0.3953937191090997,0.7344666787410478
2017-09-04,19.8,14.7,82.54166667,0.34761066267234253,0.692846474847235
2017-09-05,17.7,14.0,88.14583333,0.21479637860734302,0.4860902927399649
2017-09-06,19.1,13.8,86.60416667,0.253791714359757,0.6854532865418576
2017-09-07,21.2,14.6,78.60416667,0.44713492539404287,1.0322662217570215
2017-09-08,20.1,14.8,79.02083333,0.4233917504446012,0.8940621490162418
2017-09-09,19.6,15.1,80.875,0.3822477585279449,0.7983520205438586
2017-09-10,19.5,13.6,83.89583333,0.307948580865645,0.748070433323549
2017-09-11,17.9,13.8,83.83333333,0.2933459311841069,0.6563351100836601
2017-09-12,18.9,13.3,79.89583333,0.37304684068320837,0.7861398629274815
2017-09-13,19.1,13.8,81.52083333,0.35009836817064843,0.818121664582217
2017-09-14,17.2,13.7,81.02083333,0.33499871124652647,0.5887276972736609
2017-09-15,17.1,12.2,80.875,0.3223720981615035,0.6240138441786525
2017-09-16,19.7,10.8,79.85416667,0.3616753714363401,0.8492270972943367
2017-09-17,19.2,9.8,81.21621622,0.3227582953040089,0.6674883355013499
2017-09-18,19.2,13.3,83.27083333,0.3138708543840105,0.6897379466847283
2017-09-19,18.4,14.8,81.22727273,0.3566805354272198,0.5926129457831185
2017-09-20,20.1,14.8,79.85294118,0.4065985381730197,0.8470062464364396
2017-09-21,18.4,14.3,81.4375,0.34771913060122195,0.6561071899741671
2017-09-22,19.1,14.2,81.875,0.34714912227659234,0.6854532865418576
2017-09-23,18.4,14.3,82.10416667,0.33523090138138567,0.6349424419104842
2017-09-24,19.6,14.3,78.1875,0.42654340628988163,0.7983520205438586
2017-09-25,19.5,14.3,76.14583333,0.4647834144291332,0.8387456373627671
2017-09-26,19.6,11.3,78.39583333,0.39104923608954856,0.775541962814034
2017-09-27,19.8,8.7,81.64583333,0.3151858024709693,0.7621311223319583
2017-09-28,19.5,14.4,78.33333333,0.4233077919232542,0.7254016323137444
2017-09-29,19.8,14.9,77.83333333,0.44376406357584974,0.7852260048268662
2017-09-30,19.8,15.1,79.60416667,0.41055228320286896,0.7621311223319583
