img_index,date,agri_year,phenology,cloud_tile_pct,cloud_roi_pct,satellite,parcel_id,group,NDVI,EVI,NDRE,NDWI,SAVI,CIre,GNDVI,MTCI
20190206T144729_20190206T145614_T19KCV,2019-02-06,2019,Crec.Fruto,25.69,0.0,Sentinel-2B,C-11,C,0.334355,0.268258,0.277271,-0.410615,0.242665,0.615871,0.410615,2.073499
20190216T144729_20190216T144730_T19KCV,2019-02-16,2019,Crec.Fruto,3.61,0.0,Sentinel-2B,A-1,A,0.284445,0.218212,0.224958,-0.388821,0.210464,0.461759,0.388821,1.618998
20190216T144729_20190216T144730_T19KCV,2019-02-16,2019,Crec.Fruto,3.61,0.0,Sentinel-2B,A-2,A,0.304312,0.233403,0.238742,-0.412744,0.226702,0.50082,0.412744,1.697036
20190216T144729_20190216T144730_T19KCV,2019-02-16,2019,Crec.Fruto,3.61,0.0,Sentinel-2B,A-3,A,0.33075,0.247306,0.26242,-0.440643,0.241193,0.567273,0.440643,0.470566
20190216T144729_20190216T144730_T19KCV,2019-02-16,2019,Crec.Fruto,3.61,0.0,Sentinel-2B,A-4,A,0.324485,0.246409,0.257466,-0.438015,0.241342,0.546721,0.438015,1.716542
20190216T144729_20190216T144730_T19KCV,2019-02-16,2019,Crec.Fruto,3.61,0.0,Sentinel-2B,B-5,B,0.332567,0.246132,0.261182,-0.431299,0.238984,0.566956,0.431299,1.807952
20190216T144729_20190216T144730_T19KCV,2019-02-16,2019,Crec.Fruto,3.61,0.0,Sentinel-2B,B-6,B,0.34766,0.260957,0.273525,-0.448357,0.253272,0.599036,0.448357,1.815088
20190216T144729_20190216T144730_T19KCV,2019-02-16,2019,Crec.Fruto,3.61,0.0,Sentinel-2B,B-7,B,0.36034,0.259144,0.285479,-0.459909,0.25388,0.640877,0.459909,1.903235
20190216T144729_20190216T144730_T19KCV,2019-02-16,2019,Crec.Fruto,3.61,0.0,Sentinel-2B,B-8,B,0.36254,0.262096,0.287197,-0.469749,0.257768,0.630806,0.469749,1.840473
20190216T144729_20190216T144730_T19KCV,2019-02-16,2019,Crec.Fruto,3.61,0.0,Sentinel-2B,C-9,C,0.365009,0.263126,0.288585,-0.468103,0.258854,0.658017,0.468103,1.960897
20190216T144729_20190216T144730_T19KCV,2019-02-16,2019,Crec.Fruto,3.61,0.0,Sentinel-2B,C-10,C,0.356859,0.263761,0.279189,-0.461832,0.258038,0.611113,0.461832,1.822924
20190216T144729_20190216T144730_T19KCV,2019-02-16,2019,Crec.Fruto,3.61,0.0,Sentinel-2B,C-11,C,0.38728,0.276546,0.303285,-0.484683,0.271183,0.711133,0.484683,1.983847
20190221T144731_20190221T145606_T19KCV,2019-02-21,2019,Crec.Fruto,8.24,0.0,Sentinel-2A,A-1,A,0.282212,0.209266,0.223221,-0.396547,0.208082,0.439294,0.396547,1.574522
20190221T144731_20190221T145606_T19KCV,2019-02-21,2019,Crec.Fruto,8.24,0.0,Sentinel-2A,A-2,A,0.295781,0.218275,0.232617,-0.413717,0.219577,0.464532,0.413717,1.632424
20190221T144731_20190221T145606_T19KCV,2019-02-21,2019,Crec.Fruto,8.24,0.0,Sentinel-2A,A-3,A,0.324037,0.233691,0.257944,-0.441242,0.235272,0.533958,0.441242,1.750569
20190221T144731_20190221T145606_T19KCV,2019-02-21,2019,Crec.Fruto,8.24,0.0,Sentinel-2A,A-4,A,0.311914,0.229221,0.247669,-0.434617,0.231434,0.504385,0.434617,1.679629
20190221T144731_20190221T145606_T19KCV,2019-02-21,2019,Crec.Fruto,8.24,0.0,Sentinel-2A,B-5,B,0.327367,0.234161,0.256487,-0.434233,0.234653,0.54032,0.434233,1.735333
20190221T144731_20190221T145606_T19KCV,2019-02-21,2019,Crec.Fruto,8.24,0.0,Sentinel-2A,B-6,B,0.341327,0.247064,0.266276,-0.449506,0.247322,0.566614,0.449506,1.732735
20190221T144731_20190221T145606_T19KCV,2019-02-21,2019,Crec.Fruto,8.24,0.0,Sentinel-2A,B-7,B,0.354365,0.247543,0.281027,-0.461374,0.249508,0.61275,0.461374,1.898187
20190221T144731_20190221T145606_T19KCV,2019-02-21,2019,Crec.Fruto,8.24,0.0,Sentinel-2A,B-8,B,0.353273,0.246429,0.28133,-0.466899,0.249874,0.597521,0.466899,1.849101
20190221T144731_20190221T145606_T19KCV,2019-02-21,2019,Crec.Fruto,8.24,0.0,Sentinel-2A,C-9,C,0.356142,0.249418,0.282762,-0.466662,0.252291,0.613701,0.466662,1.899979
20190221T144731_20190221T145606_T19KCV,2019-02-21,2019,Crec.Fruto,8.24,0.0,Sentinel-2A,C-10,C,0.341168,0.244593,0.265661,-0.453425,0.246231,0.554281,0.453425,1.820678
20190221T144731_20190221T145606_T19KCV,2019-02-21,2019,Crec.Fruto,8.24,0.0,Sentinel-2A,C-11,C,0.376625,0.260967,0.296407,-0.481928,0.263473,0.666058,0.481928,2.400684
20190226T144729_20190226T145330_T19KCV,2019-02-26,2019,Crec.Fruto,2.51,0.0,Sentinel-2B,A-1,A,0.274393,0.210619,0.212683,-0.378886,0.203018,0.433225,0.378886,1.521367
20190226T144729_20190226T145330_T19KCV,2019-02-26,2019,Crec.Fruto,2.51,0.0,Sentinel-2B,A-2,A,0.291985,0.223524,0.226468,-0.402098,0.217135,0.466796,0.402098,1.622669
20190226T144729_20190226T145330_T19KCV,2019-02-26,2019,Crec.Fruto,2.51,0.0,Sentinel-2B,A-3,A,0.32317,0.241166,0.253823,-0.432376,0.235315,0.542791,0.432376,1.656467
20190226T144729_20190226T145330_T19KCV,2019-02-26,2019,Crec.Fruto,2.51,0.0,Sentinel-2B,A-4,A,0.316342,0.240713,0.24877,-0.430253,0.235255,0.516627,0.430253,1.657855
20190226T144729_20190226T145330_T19KCV,2019-02-26,2019,Crec.Fruto,2.51,0.0,Sentinel-2B,B-5,B,0.324535,0.241097,0.253008,-0.422979,0.233803,0.544116,0.422979,2.086167
20190226T144729_20190226T145330_T19KCV,2019-02-26,2019,Crec.Fruto,2.51,0.0,Sentinel-2B,B-6,B,0.341144,0.256616,0.263621,-0.441106,0.24848,0.575276,0.441106,1.734541
20190226T144729_20190226T145330_T19KCV,2019-02-26,2019,Crec.Fruto,2.51,0.0,Sentinel-2B,B-7,B,0.354179,0.256036,0.276416,-0.453695,0.250304,0.620051,0.453695,1.915039
20190226T144729_20190226T145330_T19KCV,2019-02-26,2019,Crec.Fruto,2.51,0.0,Sentinel-2B,B-8,B,0.356835,0.258028,0.279625,-0.463242,0.253411,0.613473,0.463242,1.834198
20190226T144729_20190226T145330_T19KCV,2019-02-26,2019,Crec.Fruto,2.51,0.0,Sentinel-2B,C-9,C,0.354727,0.256376,0.278738,-0.458954,0.252158,0.622094,0.458954,1.978898
20190226T144729_20190226T145330_T19KCV,2019-02-26,2019,Crec.Fruto,2.51,0.0,Sentinel-2B,C-10,C,0.347476,0.257184,0.270126,-0.453496,0.251729,0.583578,0.453496,1.793208
20190226T144729_20190226T145330_T19KCV,2019-02-26,2019,Crec.Fruto,2.51,0.0,Sentinel-2B,C-11,C,0.374243,0.268425,0.292648,-0.474923,0.2629,0.672425,0.474923,1.90606
20190303T144731_20190303T145229_T19KCV,2019-03-03,2019,Crec.Fruto,17.96,0.0,Sentinel-2A,A-1,A,0.280244,0.208556,0.215429,-0.394534,0.207876,0.428185,0.394534,1.563908
20190303T144731_20190303T145229_T19KCV,2019-03-03,2019,Crec.Fruto,17.96,0.0,Sentinel-2A,A-2,A,0.294085,0.217416,0.226808,-0.414191,0.218853,0.457383,0.414191,1.659847
20190303T144731_20190303T145229_T19KCV,2019-03-03,2019,Crec.Fruto,17.96,0.0,Sentinel-2A,A-3,A,0.326767,0.235489,0.253812,-0.444217,0.238341,0.527286,0.444217,1.602163
20190303T144731_20190303T145229_T19KCV,2019-03-03,2019,Crec.Fruto,17.96,0.0,Sentinel-2A,A-4,A,0.316505,0.232919,0.246426,-0.439336,0.235553,0.501412,0.439336,1.649122
20190303T144731_20190303T145229_T19KCV,2019-03-03,2019,Crec.Fruto,17.96,0.0,Sentinel-2A,B-5,B,0.329227,0.236011,0.254157,-0.437365,0.237313,0.535314,0.437365,1.772447
20190303T144731_20190303T145229_T19KCV,2019-03-03,2019,Crec.Fruto,17.96,0.0,Sentinel-2A,B-6,B,0.343018,0.248523,0.26334,-0.452066,0.249677,0.562058,0.452066,1.741298
20190303T144731_20190303T145229_T19KCV,2019-03-03,2019,Crec.Fruto,17.96,0.0,Sentinel-2A,B-7,B,0.36059,0.250287,0.279625,-0.468806,0.254128,0.61344,0.468806,1.961555
20190303T144731_20190303T145229_T19KCV,2019-03-03,2019,Crec.Fruto,17.96,0.0,Sentinel-2A,B-8,B,0.359046,0.250536,0.278267,-0.473201,0.254567,0.592268,0.473201,1.806587
20190303T144731_20190303T145229_T19KCV,2019-03-03,2019,Crec.Fruto,17.96,0.0,Sentinel-2A,C-9,C,0.360165,0.250329,0.279437,-0.473904,0.255284,0.613256,0.473904,1.90442
20190303T144731_20190303T145229_T19KCV,2019-03-03,2019,Crec.Fruto,17.96,0.0,Sentinel-2A,C-10,C,0.350761,0.250385,0.267484,-0.46608,0.253776,0.566102,0.46608,1.750946
20190303T144731_20190303T145229_T19KCV,2019-03-03,2019,Crec.Fruto,17.96,0.0,Sentinel-2A,C-11,C,0.374892,0.255706,0.290295,-0.486869,0.26139,0.649275,0.486869,1.631212
20190308T144729_20190308T144826_T19KCV,2019-03-08,2019,Crec.Fruto,0.05,0.0,Sentinel-2B,A-1,A,0.280677,0.223529,0.218072,-0.383499,0.20845,0.448326,0.383499,1.59967
20190308T144729_20190308T144826_T19KCV,2019-03-08,2019,Crec.Fruto,0.05,0.0,Sentinel-2B,A-2,A,0.286155,0.226076,0.223583,-0.393786,0.212912,0.459225,0.393786,1.595846
20190308T144729_20190308T144826_T19KCV,2019-03-08,2019,Crec.Fruto,0.05,0.0,Sentinel-2B,A-3,A,0.309681,0.243054,0.244616,-0.414461,0.228205,0.520443,0.414461,1.736119
20190308T144729_20190308T144826_T19KCV,2019-03-08,2019,Crec.Fruto,0.05,0.0,Sentinel-2B,A-4,A,0.297052,0.235096,0.234307,-0.405911,0.221766,0.486077,0.405911,1.615401
20190308T144729_20190308T144826_T19KCV,2019-03-08,2019,Crec.Fruto,0.05,0.0,Sentinel-2B,B-5,B,0.324172,0.25153,0.250064,-0.418737,0.235439,0.546049,0.418737,1.67102
20190308T144729_20190308T144826_T19KCV,2019-03-08,2019,Crec.Fruto,0.05,0.0,Sentinel-2B,B-6,B,0.331493,0.25822,0.257443,-0.428764,0.241479,0.558439,0.428764,1.732358
20190308T144729_20190308T144826_T19KCV,2019-03-08,2019,Crec.Fruto,0.05,0.0,Sentinel-2B,B-7,B,0.338817,0.254731,0.268535,-0.43656,0.240432,0.594935,0.43656,1.937224
20190308T144729_20190308T144826_T19KCV,2019-03-08,2019,Crec.Fruto,0.05,0.0,Sentinel-2B,B-8,B,0.34013,0.257705,0.268669,-0.439592,0.243346,0.591136,0.439592,1.871013
20190308T144729_20190308T144826_T19KCV,2019-03-08,2019,Crec.Fruto,0.05,0.0,Sentinel-2B,C-9,C,0.342585,0.259436,0.269721,-0.442471,0.245156,0.599661,0.442471,1.929544
20190308T144729_20190308T144826_T19KCV,2019-03-08,2019,Crec.Fruto,0.05,0.0,Sentinel-2B,C-10,C,0.331861,0.256244,0.256365,-0.433562,0.241498,0.553089,0.433562,2.043542
20190308T144729_20190308T144826_T19KCV,2019-03-08,2019,Crec.Fruto,0.05,0.0,Sentinel-2B,C-11,C,0.358175,0.267435,0.281429,-0.453501,0.251995,0.640251,0.453501,2.119705
20190323T144731_20190323T145058_T19KCV,2019-03-23,2019,Crec.Fruto,0.02,0.0,Sentinel-2A,A-1,A,0.287616,0.21609,0.215649,-0.402282,0.211223,0.426024,0.402282,1.60091
20190323T144731_20190323T145058_T19KCV,2019-03-23,2019,Crec.Fruto,0.02,0.0,Sentinel-2A,A-2,A,0.30083,0.223645,0.226376,-0.421112,0.221083,0.450938,0.421112,1.600255
20190323T144731_20190323T145058_T19KCV,2019-03-23,2019,Crec.Fruto,0.02,0.0,Sentinel-2A,A-3,A,0.317189,0.232984,0.244413,-0.435148,0.230418,0.504205,0.435148,1.858609
20190323T144731_20190323T145058_T19KCV,2019-03-23,2019,Crec.Fruto,0.02,0.0,Sentinel-2A,A-4,A,0.307666,0.228379,0.236462,-0.429394,0.226181,0.475583,0.429394,1.684298
20190323T144731_20190323T145058_T19KCV,2019-03-23,2019,Crec.Fruto,0.02,0.0,Sentinel-2A,B-5,B,0.329486,0.237688,0.249758,-0.439934,0.235063,0.523797,0.439934,1.754257
20190323T144731_20190323T145058_T19KCV,2019-03-23,2019,Crec.Fruto,0.02,0.0,Sentinel-2A,B-6,B,0.346405,0.251674,0.262329,-0.455686,0.24825,0.558891,0.455686,1.770051
20190323T144731_20190323T145058_T19KCV,2019-03-23,2019,Crec.Fruto,0.02,0.0,Sentinel-2A,B-7,B,0.350681,0.24581,0.27125,-0.462473,0.245202,0.584429,0.462473,1.824323
20190323T144731_20190323T145058_T19KCV,2019-03-23,2019,Crec.Fruto,0.02,0.0,Sentinel-2A,B-8,B,0.357512,0.251575,0.275727,-0.472371,0.251035,0.590712,0.472371,1.864884
20190323T144731_20190323T145058_T19KCV,2019-03-23,2019,Crec.Fruto,0.02,0.0,Sentinel-2A,C-9,C,0.356156,0.250305,0.275739,-0.471206,0.249972,0.598507,0.471206,2.712568
20190323T144731_20190323T145058_T19KCV,2019-03-23,2019,Crec.Fruto,0.02,0.0,Sentinel-2A,C-10,C,0.347104,0.249666,0.26268,-0.462034,0.248416,0.555194,0.462034,1.822496
20190323T144731_20190323T145058_T19KCV,2019-03-23,2019,Crec.Fruto,0.02,0.0,Sentinel-2A,C-11,C,0.37449,0.259051,0.288802,-0.486524,0.258553,0.649379,0.486524,2.09697
20190328T144729_20190328T145108_T19KCV,2019-03-28,2019,Crec.Fruto,2.66,0.0,Sentinel-2B,A-1,A,0.259975,0.200332,0.205899,-0.359677,0.189441,0.417103,0.359677,1.901471
20190328T144729_20190328T145108_T19KCV,2019-03-28,2019,Crec.Fruto,2.66,0.0,Sentinel-2B,A-2,A,0.28925,0.222169,0.227771,-0.393187,0.211536,0.470156,0.393187,2.13127
20190328T144729_20190328T145108_T19KCV,2019-03-28,2019,Crec.Fruto,2.66,0.0,Sentinel-2B,A-3,A,0.308638,0.230851,0.245334,-0.408955,0.220401,0.519867,0.408955,1.707289
20190328T144729_20190328T145108_T19KCV,2019-03-28,2019,Crec.Fruto,2.66,0.0,Sentinel-2B,A-4,A,0.311665,0.238008,0.248631,-0.416964,0.227186,0.522995,0.416964,1.728673
20190328T144729_20190328T145108_T19KCV,2019-03-28,2019,Crec.Fruto,2.66,0.0,Sentinel-2B,B-5,B,0.309737,0.2284,0.244277,-0.404206,0.218215,0.527415,0.404206,1.825717
20190328T144729_20190328T145108_T19KCV,2019-03-28,2019,Crec.Fruto,2.66,0.0,Sentinel-2B,B-6,B,0.336484,0.255143,0.264514,-0.427258,0.240925,0.578499,0.427258,1.889043
20190328T144729_20190328T145108_T19KCV,2019-03-28,2019,Crec.Fruto,2.66,0.0,Sentinel-2B,B-7,B,0.33336,0.239702,0.265344,-0.42691,0.229679,0.584756,0.42691,2.16007
20190328T144729_20190328T145108_T19KCV,2019-03-28,2019,Crec.Fruto,2.66,0.0,Sentinel-2B,B-8,B,0.354643,0.256012,0.284183,-0.449642,0.245648,0.628144,0.449642,1.982607
20190328T144729_20190328T145108_T19KCV,2019-03-28,2019,Crec.Fruto,2.66,0.0,Sentinel-2B,C-9,C,0.337718,0.242259,0.268807,-0.43486,0.233519,0.600704,0.43486,1.877436
20190328T144729_20190328T145108_T19KCV,2019-03-28,2019,Crec.Fruto,2.66,0.0,Sentinel-2B,C-10,C,0.349999,0.256748,0.274238,-0.44724,0.246239,0.594425,0.44724,1.857304
20190328T144729_20190328T145108_T19KCV,2019-03-28,2019,Crec.Fruto,2.66,0.0,Sentinel-2B,C-11,C,0.354582,0.251889,0.282255,-0.449998,0.242205,0.641148,0.449998,2.130532
20190407T144739_20190407T145613_T19KCV,2019-04-07,2019,Envero,20.88,0.0,Sentinel-2B,A-1,A,0.295394,0.21476,0.220316,-0.412002,0.214998,0.453951,0.412002,1.430711
20190407T144739_20190407T145613_T19KCV,2019-04-07,2019,Envero,20.88,0.0,Sentinel-2B,A-2,A,0.32953,0.237952,0.248622,-0.452428,0.240497,0.523068,0.452428,1.770738
20190407T144739_20190407T145613_T19KCV,2019-04-07,2019,Envero,20.88,0.0,Sentinel-2B,A-3,A,0.354159,0.246598,0.268722,-0.478889,0.251973,0.587433,0.478889,1.804084
20190407T144739_20190407T145613_T19KCV,2019-04-07,2019,Envero,20.88,0.0,Sentinel-2B,A-4,A,0.359829,0.256803,0.276364,-0.486906,0.261456,0.592461,0.486906,1.837509
20190407T144739_20190407T145613_T19KCV,2019-04-07,2019,Envero,20.88,0.0,Sentinel-2B,B-5,B,0.35765,0.246159,0.271162,-0.471999,0.250785,0.605927,0.471999,1.934004
20190407T144739_20190407T145613_T19KCV,2019-04-07,2019,Envero,20.88,0.0,Sentinel-2B,B-6,B,0.383894,0.272523,0.290885,-0.495208,0.274829,0.655042,0.495208,1.987549
20190407T144739_20190407T145613_T19KCV,2019-04-07,2019,Envero,20.88,0.0,Sentinel-2B,B-7,B,0.38853,0.258441,0.296366,-0.505074,0.265271,0.686857,0.505074,2.053176
20190407T144739_20190407T145613_T19KCV,2019-04-07,2019,Envero,20.88,0.0,Sentinel-2B,B-8,B,0.415075,0.278739,0.317481,-0.532116,0.285826,0.734284,0.532116,2.049487
20190407T144739_20190407T145613_T19KCV,2019-04-07,2019,Envero,20.88,0.0,Sentinel-2B,C-9,C,0.393901,0.261546,0.300184,-0.513656,0.269886,0.699664,0.513656,1.96609
20190407T144739_20190407T145613_T19KCV,2019-04-07,2019,Envero,20.88,0.0,Sentinel-2B,C-10,C,0.403999,0.277593,0.305247,-0.522777,0.283843,0.696055,0.522777,2.042056
20190407T144739_20190407T145613_T19KCV,2019-04-07,2019,Envero,20.88,0.0,Sentinel-2B,C-11,C,0.407196,0.26589,0.312366,-0.528581,0.274189,0.745473,0.528581,1.0236
20190412T144731_20190412T145504_T19KCV,2019-04-12,2019,Envero,7.03,0.0,Sentinel-2A,A-1,A,0.28315,0.203947,0.213484,-0.398149,0.204144,0.424402,0.398149,1.756438
20190412T144731_20190412T145504_T19KCV,2019-04-12,2019,Envero,7.03,0.0,Sentinel-2A,A-2,A,0.3046,0.218576,0.231237,-0.424617,0.221133,0.465082,0.424617,1.704303
20190412T144731_20190412T145504_T19KCV,2019-04-12,2019,Envero,7.03,0.0,Sentinel-2A,A-3,A,0.326399,0.227381,0.250207,-0.444332,0.231032,0.521156,0.444332,1.803654
20190412T144731_20190412T145504_T19KCV,2019-04-12,2019,Envero,7.03,0.0,Sentinel-2A,A-4,A,0.323328,0.230727,0.248643,-0.444254,0.234267,0.511366,0.444254,1.765628
20190412T144731_20190412T145504_T19KCV,2019-04-12,2019,Envero,7.03,0.0,Sentinel-2A,B-5,B,0.335583,0.231394,0.254662,-0.444303,0.234376,0.543485,0.444303,0.876154
20190412T144731_20190412T145504_T19KCV,2019-04-12,2019,Envero,7.03,0.0,Sentinel-2A,B-6,B,0.352517,0.249934,0.266377,-0.458096,0.251108,0.570517,0.458096,1.815337
20190412T144731_20190412T145504_T19KCV,2019-04-12,2019,Envero,7.03,0.0,Sentinel-2A,B-7,B,0.360694,0.240957,0.277955,-0.47036,0.246023,0.618702,0.47036,1.134948
20190412T144731_20190412T145504_T19KCV,2019-04-12,2019,Envero,7.03,0.0,Sentinel-2A,B-8,B,0.373785,0.252519,0.289178,-0.48642,0.257701,0.636543,0.48642,2.05266
20190412T144731_20190412T145504_T19KCV,2019-04-12,2019,Envero,7.03,0.0,Sentinel-2A,C-9,C,0.365663,0.243727,0.282085,-0.479744,0.250428,0.625804,0.479744,1.901399
20190412T144731_20190412T145504_T19KCV,2019-04-12,2019,Envero,7.03,0.0,Sentinel-2A,C-10,C,0.364861,0.25068,0.275178,-0.478047,0.255359,0.596049,0.478047,1.349063
20190412T144731_20190412T145504_T19KCV,2019-04-12,2019,Envero,7.03,0.0,Sentinel-2A,C-11,C,0.377534,0.24764,0.291804,-0.491256,0.254234,0.667361,0.491256,0.276334
20190502T144741_20190502T145234_T19KCV,2019-05-02,2019,Envero,12.4,0.0,Sentinel-2A,A-1,A,0.311944,0.216274,0.233905,-0.432126,0.222673,0.479844,0.432126,1.839991
20190502T144741_20190502T145234_T19KCV,2019-05-02,2019,Envero,12.4,0.0,Sentinel-2A,A-2,A,0.329175,0.228169,0.249578,-0.455655,0.237328,0.517621,0.455655,1.990394
20190502T144741_20190502T145234_T19KCV,2019-05-02,2019,Envero,12.4,0.0,Sentinel-2A,A-3,A,0.361157,0.24079,0.275458,-0.48628,0.252231,0.601551,0.48628,1.932107
20190502T144741_20190502T145234_T19KCV,2019-05-02,2019,Envero,12.4,0.0,Sentinel-2A,A-4,A,0.346255,0.238341,0.266956,-0.477032,0.24937,0.561909,0.477032,1.86376
20190502T144741_20190502T145234_T19KCV,2019-05-02,2019,Envero,12.4,0.0,Sentinel-2A,B-5,B,0.365327,0.242791,0.275439,-0.479009,0.252383,0.6034,0.479009,2.812606
20190502T144741_20190502T145234_T19KCV,2019-05-02,2019,Envero,12.4,0.0,Sentinel-2A,B-6,B,0.379629,0.259295,0.285787,-0.491999,0.267875,0.636692,0.491999,1.967359
20190502T144741_20190502T145234_T19KCV,2019-05-02,2019,Envero,12.4,0.0,Sentinel-2A,B-7,B,0.388524,0.253368,0.29629,-0.500533,0.262115,0.679289,0.500533,1.996486
20190502T144741_20190502T145234_T19KCV,2019-05-02,2019,Envero,12.4,0.0,Sentinel-2A,B-8,B,0.355186,0.243198,0.273243,-0.467655,0.248213,0.582567,0.467655,2.126931
20190502T144741_20190502T145234_T19KCV,2019-05-02,2019,Envero,12.4,0.0,Sentinel-2A,C-9,C,0.399248,0.257235,0.306703,-0.515494,0.269255,0.703938,0.515494,1.990652
20190502T144741_20190502T145234_T19KCV,2019-05-02,2019,Envero,12.4,0.0,Sentinel-2A,C-10,C,0.37026,0.252026,0.278538,-0.481751,0.258419,0.601181,0.481751,2.054176
20190502T144741_20190502T145234_T19KCV,2019-05-02,2019,Envero,12.4,0.0,Sentinel-2A,C-11,C,0.413246,0.256681,0.318196,-0.535316,0.271341,0.757608,0.535316,2.362614
20190929T144731_20190929T145611_T19KCV,2019-09-29,2020,Brotacion,8.59,0.0,Sentinel-2A,A-1,A,0.283126,0.214805,0.208726,-0.385949,0.208471,0.42357,0.385949,2.873998
20190929T144731_20190929T145611_T19KCV,2019-09-29,2020,Brotacion,8.59,0.0,Sentinel-2A,A-2,A,0.302076,0.230404,0.224083,-0.410234,0.225242,0.453205,0.410234,1.667749
20190929T144731_20190929T145611_T19KCV,2019-09-29,2020,Brotacion,8.59,0.0,Sentinel-2A,A-3,A,0.319823,0.224235,0.240232,-0.42601,0.222596,0.505414,0.42601,1.895514
20190929T144731_20190929T145611_T19KCV,2019-09-29,2020,Brotacion,8.59,0.0,Sentinel-2A,A-4,A,0.344484,0.257952,0.257328,-0.448144,0.254222,0.551611,0.448144,1.853538
20190929T144731_20190929T145611_T19KCV,2019-09-29,2020,Brotacion,8.59,0.0,Sentinel-2A,B-5,B,0.352092,0.247986,0.265439,-0.445689,0.244267,0.594019,0.445689,2.081131
20190929T144731_20190929T145611_T19KCV,2019-09-29,2020,Brotacion,8.59,0.0,Sentinel-2A,B-6,B,0.367995,0.270207,0.277078,-0.466574,0.266085,0.622732,0.466574,2.051577
20190929T144731_20190929T145611_T19KCV,2019-09-29,2020,Brotacion,8.59,0.0,Sentinel-2A,B-7,B,0.365051,0.263816,0.27731,-0.463164,0.25982,0.634466,0.463164,2.135036
20190929T144731_20190929T145611_T19KCV,2019-09-29,2020,Brotacion,8.59,0.0,Sentinel-2A,B-8,B,0.378053,0.269316,0.287031,-0.479057,0.267568,0.649046,0.479057,2.078293
20190929T144731_20190929T145611_T19KCV,2019-09-29,2020,Brotacion,8.59,0.0,Sentinel-2A,C-9,C,0.376391,0.270485,0.283979,-0.475969,0.268281,0.655408,0.475969,1.940237
20190929T144731_20190929T145611_T19KCV,2019-09-29,2020,Brotacion,8.59,0.0,Sentinel-2A,C-10,C,0.370947,0.269213,0.280405,-0.47341,0.266732,0.620865,0.47341,1.425732
20190929T144731_20190929T145611_T19KCV,2019-09-29,2020,Brotacion,8.59,0.0,Sentinel-2A,C-11,C,0.372048,0.266414,0.279396,-0.46319,0.2611,0.633918,0.46319,
20191024T144729_20191024T145606_T19KCV,2019-10-24,2020,Floracion,8.79,0.0,Sentinel-2B,A-1,A,0.301015,0.244904,0.213882,-0.401207,0.233763,0.446849,0.401207,1.907779
20191024T144729_20191024T145606_T19KCV,2019-10-24,2020,Floracion,8.79,0.0,Sentinel-2B,A-2,A,0.283584,0.239666,0.202402,-0.389638,0.227022,0.400713,0.389638,1.641404
20191024T144729_20191024T145606_T19KCV,2019-10-24,2020,Floracion,8.79,0.0,Sentinel-2B,A-3,A,0.339586,0.2738,0.245825,-0.447424,0.266099,0.516093,0.447424,1.681958
20191024T144729_20191024T145606_T19KCV,2019-10-24,2020,Floracion,8.79,0.0,Sentinel-2B,A-4,A,0.346153,0.283306,0.245753,-0.449383,0.27411,0.522951,0.449383,2.043717
20191024T144729_20191024T145606_T19KCV,2019-10-24,2020,Floracion,8.79,0.0,Sentinel-2B,B-5,B,0.339527,0.249642,0.247111,-0.440321,0.245156,0.536249,0.440321,1.958807
20191024T144729_20191024T145606_T19KCV,2019-10-24,2020,Floracion,8.79,0.0,Sentinel-2B,B-6,B,0.348531,0.244201,0.257591,-0.445052,0.239345,0.573431,0.445052,2.313951
20191024T144729_20191024T145606_T19KCV,2019-10-24,2020,Floracion,8.79,0.0,Sentinel-2B,B-7,B,0.335048,0.224694,0.250664,-0.443445,0.224507,0.534144,0.443445,2.019611
20191024T144729_20191024T145606_T19KCV,2019-10-24,2020,Floracion,8.79,0.0,Sentinel-2B,B-8,B,0.353785,0.262036,0.253553,-0.454977,0.254712,0.544897,0.454977,1.937534
20191024T144729_20191024T145606_T19KCV,2019-10-24,2020,Floracion,8.79,0.0,Sentinel-2B,C-9,C,0.332742,0.252523,0.244347,-0.448403,0.249951,0.502862,0.448403,1.75497
20191024T144729_20191024T145606_T19KCV,2019-10-24,2020,Floracion,8.79,0.0,Sentinel-2B,C-10,C,0.338844,0.257883,0.248566,-0.447473,0.252888,0.525681,0.447473,1.808256
20191024T144729_20191024T145606_T19KCV,2019-10-24,2020,Floracion,8.79,0.0,Sentinel-2B,C-11,C,0.358801,0.270249,0.260208,-0.470491,0.267938,0.556205,0.470491,1.444924
20191103T144729_20191103T145605_T19KCV,2019-11-03,2020,Floracion,7.47,0.0,Sentinel-2B,A-1,A,0.277199,0.23002,0.207177,-0.372698,0.215254,0.433074,0.372698,1.632361
20191103T144729_20191103T145605_T19KCV,2019-11-03,2020,Floracion,7.47,0.0,Sentinel-2B,A-2,A,0.271699,0.223709,0.202744,-0.377741,0.212641,0.413149,0.377741,1.498362
20191103T144729_20191103T145605_T19KCV,2019-11-03,2020,Floracion,7.47,0.0,Sentinel-2B,A-3,A,0.319371,0.258216,0.243032,-0.420605,0.245771,0.520157,0.420605,1.734619
20191103T144729_20191103T145605_T19KCV,2019-11-03,2020,Floracion,7.47,0.0,Sentinel-2B,A-4,A,0.321385,0.264935,0.240063,-0.420591,0.252605,0.516621,0.420591,1.67023
